hostname,pl_name,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_dens,pl_insol,st_mass,st_teff,discoverymethod
"TOI-1695","TOI-1695 b",1,3.13427910000,0.0335480000,1.90000000,0.16000000,-0.14000000,6.36000000,1.00000000,-1.00000000,"Mass",5.000000,39.0000,0.513000,3690.00,"Transit"
"K2-36","K2-36 c",2,5.34088800000,0.0552800000,3.20000000,0.30000000,-0.30000000,7.90000000,2.80000000,-2.80000000,"Mass",1.300000,89.0000,0.790000,4916.00,"Transit"
"HD 25723","HD 25723 b",1,457.01000000000,1.4900000000,13.30000000,,,794.57101750,44.49597698,-54.03082919,"Msini",1.860000,39.6333,2.120000,4766.00,"Radial Velocity"
"K2-321","K2-321 b",1,2.29797490000,0.0283900000,2.05124347,0.16813471,-0.13450777,4.86000000,,,"M-R relationship",3.090000,68.5516,0.578000,3750.00,"Transit"
"HD 23472","HD 23472 d",5,3.97664000000,0.0429800000,0.75000000,0.06700000,-0.05700000,0.55000000,0.21000000,-0.20000000,"Mass",7.500000,117.0000,0.670000,4684.00,"Transit"
"TOI-2088","TOI-2088 b",1,124.72997000000,0.4720000000,3.68311790,0.19277867,-0.14072298,37.00000000,,,"Mass",2.000000,1.7338,0.902700,5081.00,"Transit"
"Kepler-181","Kepler-181 b",2,3.13787300000,0.0400000000,1.27000000,0.62000000,-0.62000000,2.15000000,,,"M-R relationship",5.770000,255.5840,0.810000,5333.00,"Transit"
"GJ 411","GJ 411 b",2,12.93940000000,0.0787900000,1.45000000,,,2.69000000,0.19000000,-0.18000000,"Msini",4.850000,3.1300,0.389900,3719.00,"Radial Velocity"
"K2-3","K2-3 b",3,10.05465350000,0.0747000000,2.07800000,0.07600000,-0.06700000,5.11000000,0.65000000,-0.64000000,"Mass",3.110000,10.5000,0.549000,3844.00,"Transit"
"Kepler-1355","Kepler-1355 b",1,1.28958811200,0.0224000000,1.46000000,0.12000000,-0.10000000,2.73000000,,,"M-R relationship",4.820000,944.8730,0.880000,5352.00,"Transit"
"HD 219134","HD 219134 f",6,22.71700000000,0.1463000000,1.31000000,0.02000000,-0.02000000,7.30000000,0.40000000,-0.40000000,"Mass",,12.3800,0.810000,4699.00,"Radial Velocity"
"TOI-1080","TOI-1080 b",1,3.96524820000,0.0272000000,1.20000000,0.05800000,-0.05800000,10.70000000,,,"Mass",,4.3500,0.166700,3065.00,"Transit"
"TOI-198","TOI-198 b",1,10.21521300000,0.0675000000,1.36000000,0.13000000,-0.13000000,3.17000000,0.64000000,-0.65000000,"Mass",6.890000,7.2000,0.417000,3801.00,"Transit"
"Kepler-354","Kepler-354 b",3,5.47666000000,0.0540000000,1.84000000,0.58000000,-0.58000000,4.04000000,,,"M-R relationship",3.560000,64.8450,0.652000,4648.00,"Transit"
"47 UMa","47 UMa d",3,14002.00000000000,11.6000000000,13.50000000,,,521.22000000,92.17000000,-152.55000000,"Msini",1.160000,0.0117,1.060000,5872.00,"Radial Velocity"
"Ross 176","Ross 176 b",1,5.00663380000,0.0464000000,1.84000000,0.08000000,-0.08000000,4.57000000,0.89000000,-0.93000000,"Mass",4.030000,36.2000,0.577000,4041.00,"Transit"
"Kepler-217","Kepler-217 c",3,8.58600400000,0.0890000000,1.85000000,0.27000000,-0.27000000,4.08000000,,,"M-R relationship",3.540000,730.8080,1.342000,6171.00,"Transit"
"Kepler-804","Kepler-804 c",2,9.65185017000,0.0865400000,1.14000000,0.20000000,-0.14000000,1.55000000,,,"M-R relationship",5.750000,141.8390,1.010000,5817.00,"Transit"
"K2-37","K2-37 d",3,14.09229000000,0.1102000000,2.31000000,0.21000000,-0.07000000,12.50000000,6.20000000,-6.10000000,"Mass",4.700000,41.3000,0.840000,5352.00,"Transit"
"Kepler-245","Kepler-245 b",4,7.49019000000,0.0710000000,2.57000000,0.18000000,-0.18000000,146.78000000,,,"Mass",0.120000,77.7490,0.856000,5100.00,"Transit"
"Kepler-624","Kepler-624 b",1,14.58649607000,0.1163800000,2.31000000,0.33000000,-0.24000000,5.95000000,,,"M-R relationship",2.650000,130.7570,1.100000,6117.00,"Transit"
"Kepler-1284","Kepler-1284 b",1,0.66407380600,0.0143000000,1.21000000,0.10000000,-0.07000000,1.92000000,,,"M-R relationship",5.960000,2190.0820,0.840000,5123.00,"Transit"
"TOI-1054","TOI-1054.01",1,15.50778550000,,2.43432000,0.14295700,-0.14295700,6.50000000,,,"M-R relationship",2.480000,88.0718,1.140000,6122.00,"Transit"
"HD 222155","HD 222155 b",1,3999.00000000000,5.1400000000,13.40000000,,,581.62598481,111.23994245,-82.63538582,"Mass",1.330000,0.1222,1.210000,5701.00,"Radial Velocity"
"Kepler-18","Kepler-18 c",3,7.64159000000,0.0752000000,5.49000000,0.26000000,-0.26000000,17.30000000,1.90000000,-1.90000000,"Mass",0.590000,126.0810,0.972000,5345.00,"Transit"
"TOI-941","TOI-941 b",1,8.51460888787,,6.51165317,0.45298660,-0.44352176,34.60000000,,,"M-R relationship",0.689000,166.5750,1.078000,5745.88,"Transit"
"Kepler-436","Kepler-436 b",2,64.00205000000,0.3390000000,2.73000000,0.23000000,-0.24000000,7.90000000,,,"M-R relationship",2.130000,1.6900,0.729000,4651.00,"Transit"
"Kepler-1999","Kepler-1999 b",1,8.73967580000,0.0713000000,3.29000000,0.26000000,-0.30000000,10.80000000,,,"M-R relationship",1.670000,26.1700,0.632000,4406.00,"Transit"
"TOI-6478","TOI-6478 b",1,34.00501900000,0.1136000000,4.60000000,0.24000000,-0.24000000,19.20000000,,,"M-R relationship",1.080000,0.0003,0.230000,3230.00,"Transit"
"TOI-1634","TOI-1634 b",2,0.98934551000,0.0154400000,1.75900000,0.05800000,-0.05700000,4.90000000,1.00000000,-1.00000000,"Mass",5.282044,121.0000,0.502000,3550.00,"Transit"
"Kepler-11","Kepler-11 e",6,31.99960000000,0.1950000000,4.19000000,0.07000000,-0.09000000,8.00000000,1.50000000,-2.10000000,"Mass",0.580000,32.3400,0.961000,5663.00,"Transit"
"Kepler-102","Kepler-102 c",5,7.07139200000,0.0670200000,0.56700000,0.02800000,-0.02800000,1.70000000,,,"Mass",52.000000,61.0000,0.803000,4909.00,"Transit"
"HIP 99770","HIP 99770 b",1,18600.00000000000,15.8000000000,12.20000000,,,5403.08291900,1906.97044200,-1589.14203500,"Mass",16.400000,0.0555,1.900000,8000.00,"Imaging"
"Kepler-128","Kepler-128 c",2,22.80000000000,0.1651700000,1.52100000,0.04700000,-0.04700000,3.38000000,0.67000000,-0.59000000,"Mass",5.237935,130.9790,1.184000,6072.00,"Transit"
"TOI-169","TOI-169 b",1,2.25544770000,0.0352400000,12.17297400,0.90792900,-0.53803200,251.40353000,20.34112000,-19.06980000,"Mass",0.760000,1443.0000,1.147000,5880.00,"Transit"
"HD 43197","HD 43197 b",2,308.92072000000,0.8820000000,14.20000000,,,175.75910907,16.52707716,-15.25576354,"Msini",0.337000,0.9377,0.960000,5508.00,"Radial Velocity"
"Kepler-582","Kepler-582 b",1,18.49235668000,0.1254000000,3.68000000,0.55000000,-0.34000000,13.10000000,,,"M-R relationship",1.440000,25.0560,0.930000,5564.00,"Transit"
"Kepler-1357","Kepler-1357 b",1,3.00913240000,0.0410000000,1.28000000,0.20000000,-0.11000000,2.18000000,,,"M-R relationship",5.710000,449.9750,0.930000,5597.00,"Transit"
"HD 158259","HD 158259 f",5,12.02800000000,,2.35000000,,,6.14000000,1.31000000,-1.37000000,"Msini",2.600000,,1.080000,5801.89,"Radial Velocity"
"HD 23472","HD 23472 e",5,7.90754000000,0.0680000000,0.81800000,0.08000000,-0.06500000,0.72000000,0.28000000,-0.27000000,"Mass",7.500000,46.7000,0.670000,4684.00,"Transit"
"HD 25463","HD 25463 c",2,3.04405000000,0.0443000000,1.36354953,0.13045621,-0.09615242,4.30000000,1.90000000,-1.90000000,"Mass",9.090000,1413.5000,1.251000,6353.00,"Transit"
"Kepler-1510","Kepler-1510 b",1,84.70392100000,0.4089000000,3.36000000,1.23000000,-0.56000000,11.20000000,,,"M-R relationship",1.620000,14.0360,1.190000,6200.00,"Transit"
"HD 200964","HD 200964 b",2,606.30000000000,1.5650000000,13.50000000,,,508.21017000,21.29461000,-21.29461000,"Msini",1.140000,4.7312,1.390000,4982.00,"Radial Velocity"
"K2-292","K2-292 b",1,16.98410000000,0.1300000000,2.63000000,0.11000000,-0.10000000,24.50000000,4.40000000,-4.40000000,"Mass",7.400000,67.0000,1.000000,5725.00,"Transit"
"TOI-1246","TOI-1246 b",4,4.30744000000,0.0490000000,3.01000000,0.06000000,-0.06000000,8.10000000,1.10000000,-1.10000000,"Mass",1.630000,196.0000,0.870000,5151.00,"Transit"
"TOI-1174","TOI-1174 b",1,8.95348768300,0.0799400000,2.56200000,0.25200000,-0.20000000,32.00000000,,,"Mass",11.000000,52.0200,0.850000,5030.00,"Transit"
"TOI-4438","TOI-4438 b",1,7.44628000000,0.0534000000,2.52000000,0.13000000,-0.13000000,5.40000000,1.10000000,-1.10000000,"Mass",1.850000,6.0000,0.368000,3422.00,"Transit"
"Kepler-1073","Kepler-1073 c",3,4.02582254000,0.0483000000,1.64000000,0.34000000,-0.18000000,3.33000000,,,"M-R relationship",4.150000,357.0820,1.000000,5792.00,"Transit"
"HAT-P-54","HAT-P-54 b",1,3.79984700000,0.0411700000,10.58129600,0.31385200,-0.31385200,241.55080000,10.17056000,-10.17056000,"Mass",1.118000,88.6713,0.645000,4390.00,"Transit"
"TOI-4504","TOI-4504 c",3,82.97213000000,0.3569000000,11.09689089,0.56044903,-0.56044903,1197.32317485,57.52694167,-57.90833576,"Mass",4.810000,0.2639,0.890000,5315.00,"Transit"
"Kepler-386","Kepler-386 c",2,25.19345800000,0.1550000000,1.58000000,0.89000000,-0.89000000,3.12000000,,,"M-R relationship",4.350000,16.6570,0.825000,5178.00,"Transit"
"Kepler-197","Kepler-197 c",4,10.34969500000,0.0900000000,1.23000000,0.04000000,-0.04000000,5.30000000,3.30000000,-2.90000000,"Mass",15.700000,189.9650,0.857000,6004.00,"Transit"
"GJ 1002","GJ 1002 b",2,10.34650000000,0.0457000000,1.03000000,,,1.08000000,0.13000000,-0.13000000,"Msini",5.430000,0.6700,0.120000,3024.00,"Radial Velocity"
"Kepler-549","Kepler-549 d",3,24.61480613000,0.1575000000,4.20000000,0.45000000,-0.50000000,16.40000000,,,"M-R relationship",1.220000,27.9300,0.859000,5312.00,"Transit"
"TOI-1451","TOI-1451 b",1,16.53794400000,0.1270000000,2.61143902,0.13407193,-0.10283772,15.20000000,2.80000000,-2.80000000,"Mass",4.670000,53.0216,1.002200,5801.00,"Transit"
"K2-355","K2-355 b",1,5.73856470000,0.0632000000,2.25000000,0.22000000,-0.16000000,5.69000000,,,"M-R relationship",2.740000,192.2722,0.960000,5790.00,"Transit"
"Kepler-1040","Kepler-1040 b",1,201.12140000000,0.6724900000,2.08000000,0.18000000,-0.10000000,4.98000000,,,"M-R relationship",3.040000,2.1210,0.980000,5694.00,"Transit"
"Kepler-127","Kepler-127 b",3,14.43588900000,0.1250000000,1.40000000,0.05000000,-0.05000000,2.54000000,,,"M-R relationship",5.090000,159.1630,1.248000,6106.00,"Transit"
"TOI-6692","TOI-6692 b",1,131.12500000000,0.5120000000,11.67975789,0.56044903,-0.54924005,197.05361234,25.42627256,-20.65884645,"Mass",0.680000,182.3533,1.047000,5890.00,"Transit"
"Kepler-235","Kepler-235 b",4,3.34022200000,0.0370000000,2.23000000,0.10000000,-0.10000000,5.60000000,,,"M-R relationship",2.770000,44.0000,0.581000,4255.00,"Transit"
"K2-50","K2-50 b",2,8.75290000000,0.0705000000,1.59000000,0.24000000,-0.24000000,3.15000000,,,"M-R relationship",4.310000,18.8000,0.611000,4326.00,"Transit"
"TOI-5688 A","TOI-5688 A b",1,2.94815527000,0.0337900000,10.30000000,0.60000000,-0.70000000,124.00000000,23.40000000,-24.40000000,"Mass",0.610000,50.3000,0.600000,3713.00,"Transit"
"HD 7924","HD 7924 c",3,15.29900000000,0.1134000000,,,,1762.67634522,,,"Mass",,28.3500,0.832000,5075.00,"Radial Velocity"
"GJ 667 C","GJ 667 C e",5,62.24000000000,0.2130000000,1.45000000,,,2.70000000,1.60000000,-1.40000000,"Msini",4.870000,0.3022,0.330000,3350.00,"Radial Velocity"
"HD 143361","HD 143361 b",1,1039.15000000000,1.9880000000,12.90000000,,,1382.55357045,381.39408840,-209.76674862,"Mass",3.540000,0.2050,0.968000,5507.00,"Radial Velocity"
"TOI-1742","TOI-1742 b",1,21.26908400000,0.1540000000,2.36507598,0.05691119,-0.05107400,9.70000000,1.90000000,-1.90000000,"Mass",4.000000,58.6180,1.086100,5815.00,"Transit"
"TOI-4463 A","TOI-4463 A b",1,2.88071980000,0.0403600000,13.26022417,0.71737476,-0.50440413,252.35575516,12.39530787,-12.71313628,"Mass",0.595000,633.0000,1.056000,5640.00,"Transit"
"Kepler-1285","Kepler-1285 b",1,14.79674580000,0.1275800000,0.97000000,0.10000000,-0.08000000,0.87100000,,,"M-R relationship",5.240000,181.5910,1.200000,6170.00,"Transit"
"HAT-P-8","HAT-P-8 b",1,3.07634000000,0.0449600000,15.69260000,1.45717000,-1.45717000,406.82240000,85.81410000,-85.81410000,"Mass",0.685644,1519.9645,1.270000,6200.00,"Transit"
"Kepler-121","Kepler-121 b",2,3.17742200000,0.0390000000,2.34000000,1.27000000,-1.27000000,6.08000000,,,"M-R relationship",2.610000,220.4890,0.859000,5311.00,"Transit"
"TOI-2295","TOI-2295 c",2,966.50000000000,2.0180000000,12.80000000,,,1783.01736327,73.10053361,-76.27881768,"Msini",4.670000,0.5059,1.168000,5730.00,"Radial Velocity"
"TOI-1244","TOI-1244 b",1,6.40031648300,0.0606940000,2.46700000,0.24000000,-0.21100000,6.60000000,3.80000000,-3.70000000,"Mass",2.660000,56.6300,0.730000,4599.00,"Transit"
"WASP-147","WASP-147 b",1,4.60273000000,0.0549000000,12.49803500,1.56926000,-1.04243700,87.40325000,8.89924000,-8.58141000,"Mass",0.263000,639.4923,1.044000,5702.00,"Transit"
"HD 28109","HD 28109 c",3,55.99712000000,0.3080000000,4.13000000,0.16000000,-0.14000000,9.20000000,2.00000000,-2.00000000,"Mass",0.700000,29.9535,1.227000,6189.00,"Transit"
"Kepler-992","Kepler-992 b",1,20.16034462000,0.1337200000,1.62000000,0.04000000,-0.27000000,3.26000000,,,"M-R relationship",4.210000,15.2910,0.800000,4944.00,"Transit"
"TOI-4311","TOI-4311 c",2,15.07042500000,0.1116000000,2.47000000,0.12000000,-0.11000000,13.58000000,,,"Mass",5.290000,33.8000,0.816000,5063.00,"Transit"
"Kepler-97","Kepler-97 b",2,2.58664000000,0.0356300000,1.48000000,0.13000000,-0.13000000,3.51000000,1.90000000,-1.90000000,"Mass",5.440000,767.9640,0.940000,5779.00,"Transit"
"Kepler-133","Kepler-133 c",2,31.51758600000,0.2040000000,2.84000000,0.48000000,-0.48000000,8.45000000,,,"M-R relationship",2.030000,67.1610,1.020000,5736.00,"Transit"
"TOI-2407","TOI-2407 b",1,2.70296900000,0.0330000000,4.26000000,0.26000000,-0.26000000,16.80000000,,,"M-R relationship",1.190000,41.0000,0.548000,3530.00,"Transit"
"Kepler-1159","Kepler-1159 b",1,22.70816791000,0.1603000000,2.37000000,1.03000000,-0.37000000,6.21000000,,,"M-R relationship",2.560000,80.9840,1.190000,6217.00,"Transit"
"Kepler-887","Kepler-887 b",2,20.42228798000,0.1543100000,1.84000000,0.27000000,-0.17000000,4.04000000,,,"M-R relationship",3.560000,109.8420,1.190000,6194.00,"Transit"
"HD 213885","HD 213885 c",2,4.78503000000,0.0567980000,4.71000000,,,19.95000000,1.38000000,-1.36000000,"Msini",1.050000,426.5327,1.068000,5978.00,"Radial Velocity"
"Kepler-205","Kepler-205 c",2,20.30654600000,0.1220000000,1.64000000,0.12000000,-0.12000000,3.33000000,,,"M-R relationship",4.150000,7.1400,0.592000,4321.00,"Transit"
"K2-139","K2-139 b",1,28.38061900000,0.1796000000,9.11000000,0.17000000,-0.17000000,123.00021000,26.37989000,-23.83725000,"Mass",0.910000,15.5562,0.960000,5370.00,"Transit"
"Kepler-139","Kepler-139 d",5,7.30569992200,0.0755533961,1.69500000,0.06100000,-0.06100000,2.00000000,2.00000000,-1.00000000,"Mass",5.270467,172.3000,1.078000,5622.00,"Transit"
"HIP 113103","HIP 113103 b",2,7.61030300000,0.0689900000,1.82900000,0.09600000,-0.06700000,4.00000000,,,"M-R relationship",3.590000,55.7356,0.761000,4930.00,"Transit"
"TOI-1467","TOI-1467 b",1,5.97114713000,0.0507480000,1.92000000,0.17100000,-0.11300000,9.00000000,,,"Mass",11.000000,18.1300,0.489000,3834.00,"Transit"
"Kepler-319","Kepler-319 d",3,31.78192500000,0.1910000000,2.29000000,0.35000000,-0.35000000,5.86000000,,,"M-R relationship",2.680000,17.9620,0.933000,5526.00,"Transit"
"Kepler-559","Kepler-559 b",1,17.58752333000,0.1277000000,3.61000000,0.64000000,-0.36000000,12.70000000,,,"M-R relationship",1.480000,42.5430,0.960000,5630.00,"Transit"
"Kepler-1865","Kepler-1865 b",1,2.52400994300,0.0344000000,1.57686072,,,3.11000000,,,"M-R relationship",4.360000,495.1400,0.849000,5420.00,"Transit"
"2MASS J19383260+4603591","Kepler-451 d",3,43.00000000000,,13.50000000,,,559.37799632,57.20911326,-57.20911326,"Msini",1.250000,,0.480000,29564.00,"Eclipse Timing Variations"
"YZ Cet","YZ Cet d",3,4.65626000000,0.0285100000,1.03000000,,,1.09000000,0.12000000,-0.12000000,"Msini",5.480000,2.7000,0.142000,3151.00,"Radial Velocity"
"CoRoT-30","CoRoT-30 b",1,9.06005000000,0.0844000000,11.30988100,0.85188400,-0.85188400,921.70700000,69.92260000,-69.92260000,"Mass",3.450000,89.2872,0.980000,5650.00,"Transit"
"TIC 117642575","TIC 117642575 b",1,4.94459060181,,2.82716337,0.28514319,-0.25773518,8.38000000,,,"M-R relationship",2.040000,,1.060000,5719.98,"Transit"
"gam Cep","gam Cep b",1,913.00000000000,2.1300000000,12.70000000,,,2097.66748620,731.00533610,-889.91953960,"Mass",5.630000,2.6076,1.270000,4775.00,"Radial Velocity"
"GJ 536","GJ 536 b",2,8.70874000000,0.0668000000,2.41000000,,,6.37000000,0.38000000,-0.38000000,"Msini",2.500000,9.9000,0.528000,3641.00,"Radial Velocity"
"K2-343","K2-343 b",2,2.78717400000,,1.65000000,0.16000000,-0.08000000,3.36000000,,,"M-R relationship",4.110000,,0.490000,3804.00,"Transit"
"HD 224018","HD 224018 b",3,10.64130000000,0.0952000000,0.91000000,0.64000000,-0.57000000,4.10000000,0.80000000,-0.80000000,"Mass",17.100000,146.7499,1.013000,5784.00,"Radial Velocity"
"Kepler-404","Kepler-404 b",2,11.82985100000,0.1020000000,1.27000000,0.55000000,-0.55000000,2.15000000,,,"M-R relationship",5.770000,44.5340,0.860000,5654.00,"Transit"
"TOI-1669","TOI-1669 c",2,2.68005350000,0.0376000000,2.29639770,0.10169388,-0.09022874,13.00000000,,,"Mass",6.000000,342.9970,0.986700,5497.00,"Transit"
"TOI-1846","TOI-1846 b",1,3.93067370000,0.0364600000,1.79200000,0.06500000,-0.06800000,3.87000000,,,"M-R relationship",3.700000,17.3500,0.418000,3568.00,"Transit"
"HD 160691","HD 160691 b",4,645.00000000000,1.5000000000,,,,1366.66215010,,,"Mass",,0.8439,1.130000,5773.00,"Radial Velocity"
"Kepler-529","Kepler-529 b",3,1.98035766300,0.0309000000,1.86000000,0.25000000,-0.17000000,4.12000000,,,"M-R relationship",3.520000,1808.4100,1.070000,6087.00,"Transit"
"Kepler-334","Kepler-334 d",3,25.09849000000,0.1680000000,1.41000000,0.26000000,-0.26000000,2.57000000,,,"M-R relationship",5.040000,39.4750,1.022000,5828.00,"Transit"
"Kepler-908","Kepler-908 b",1,1.34059746800,0.0252600000,1.22000000,0.10000000,-0.08000000,1.98000000,,,"M-R relationship",5.990000,3304.1010,1.110000,5973.00,"Transit"
"TOI-2202","TOI-2202 b",2,11.91260750000,0.0956400000,10.95117414,0.17934369,-0.17934369,287.31687993,27.65107141,-31.78284070,"Mass",1.200000,42.7254,0.841000,5169.00,"Transit"
"Kepler-856","Kepler-856 b",1,8.02768059500,0.0787000000,9.30000000,1.25000000,-0.60000000,63.30000000,,,"M-R relationship",0.432000,153.4970,0.960000,5535.00,"Transit"
"Kepler-1940","Kepler-1940 b",1,4.95061016100,0.0525000000,1.54732469,,,3.01000000,,,"M-R relationship",4.460000,145.2300,0.802000,5431.00,"Transit"
"Kepler-65","Kepler-65 b",4,2.15491000000,0.0350000000,1.42000000,0.03000000,-0.03000000,2.40000000,2.40000000,-1.60000000,"Mass",4.400000,2316.0950,1.250000,6211.00,"Transit"
"Kepler-651","Kepler-651 b",1,21.38521506000,0.1407800000,2.37000000,0.22000000,-0.14000000,6.21000000,,,"M-R relationship",2.560000,27.2230,0.920000,5522.00,"Transit"
"K2-277","K2-277 b",1,6.32676800000,0.0664000000,2.18575124,0.20176165,-0.12329879,7.40000000,3.30000000,-3.30000000,"Mass",4.000000,195.0000,0.974000,5680.00,"Transit"
"K2-266","K2-266 c",4,7.81400000000,0.0679000000,0.70500000,0.09600000,-0.08500000,0.29013072,0.17007663,-0.17007663,"Msin(i)/sin(i)",4.550000,32.4000,0.686000,4285.00,"Transit"
"Kepler-1065","Kepler-1065 c",2,2.37030743000,0.0344000000,1.60000000,0.24000000,-0.17000000,3.19000000,,,"M-R relationship",4.280000,734.6190,0.940000,5635.00,"Transit"
"Kepler-1897","Kepler-1897 b",1,24.22030067000,0.1546000000,2.81407954,,,8.32000000,,,"M-R relationship",2.050000,15.4300,0.859000,5165.00,"Transit"
"HD 35759","HD 35759 b",1,82.46700000000,0.3890000000,13.00000000,,,1195.04080000,54.03110000,-54.03110000,"Msini",2.990000,22.7689,1.150000,6060.00,"Radial Velocity"
"BD-14 3065 A","BD-14 3065 b",1,4.28897310000,0.0656000000,21.59000000,1.05000000,-1.05000000,3932.00000000,290.00000000,-280.00000000,"Mass",2.150000,646.7610,1.410000,6935.00,"Transit"
"Kepler-942","Kepler-942 b",1,44.96417488000,0.2273700000,2.13000000,0.23000000,-0.08000000,5.18000000,,,"M-R relationship",2.950000,4.9570,0.810000,4861.00,"Transit"
"Kepler-1235","Kepler-1235 b",1,4.16055856000,0.0483600000,0.79000000,0.12000000,-0.06000000,0.41800000,,,"M-R relationship",4.660000,265.3250,0.930000,5541.00,"Transit"
"Kepler-402","Kepler-402 e",4,11.24286100000,0.1020000000,1.46000000,0.29000000,-0.29000000,2.73000000,,,"M-R relationship",4.820000,157.4810,1.072000,6090.00,"Transit"
"KELT-17","KELT-17 b",1,3.08017160000,0.0488100000,17.09372500,0.72858500,-0.67254000,416.35730000,88.99240000,-92.17070000,"Mass",0.460000,3331.8707,1.635000,7454.00,"Transit"
"Kepler-391","Kepler-391 c",2,20.50100000000,0.1640000000,2.88000000,0.33000000,-0.33000000,450.00000000,,,"Mass",400.000000,179.0000,1.270000,5038.00,"Transit"
"Kepler-1096","Kepler-1096 b",1,2.89221750600,0.0340000000,1.24000000,0.37000000,-0.08000000,2.07000000,,,"M-R relationship",5.970000,124.8660,0.660000,4306.00,"Transit"
"KIC 10525077","KIC 10525077 b",1,854.08300000000,,5.50000000,0.90000000,-0.80000000,25.90000000,,,"M-R relationship",0.855000,,1.010000,6091.00,"Transit"
"Kepler-544","Kepler-544 b",1,21.41616926000,0.1548200000,2.12000000,0.19000000,-0.14000000,5.14000000,,,"M-R relationship",2.960000,126.0310,1.160000,6206.00,"Transit"
