pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_orbper,pl_dens,discoverymethod,st_teff,st_mass,st_met
"Kepler-531 b",2.78000000,0.08000000,-0.19000000,8.15000000,,,"M-R relationship",29.88485741000,2.080000,"Transit",4893.00,0.780000,-0.0300
"HD 104067 c",3.69000000,,,13.20000000,1.90000000,-1.90000000,"Msini",13.89920000000,1.440000,"Radial Velocity",4952.00,0.820000,0.1100
"HIP 97166 c",2.75000000,,,8.00000000,1.60000000,-1.60000000,"Msini",16.43200000000,2.110000,"Radial Velocity",5216.00,0.934200,0.2480
"TOI-2379 b",11.72459381,0.25780656,-0.25780656,1830.69162432,63.56568140,-63.56568140,"Mass",5.46938270000,6.210000,"Transit",3707.00,0.645000,0.5010
"WASP-140 b",14.23540549,0.67253884,-0.67253884,775.50520000,22.24810000,-22.24810000,"Mass",2.23598448000,1.578175,"Transit",5300.00,0.900000,0.1200
"K2-255 b",2.90000000,0.28000000,-0.11000000,8.75000000,,,"M-R relationship",1.96417000000,1.970000,"Transit",4676.00,0.710000,-0.1400
"Kepler-365 c",1.64000000,0.77000000,-0.77000000,3.33000000,,,"M-R relationship",17.78412900000,4.150000,"Transit",6012.00,1.020000,-0.2180
"Kepler-592 b",2.39000000,0.58000000,-0.25000000,6.30000000,,,"M-R relationship",2.82019240800,2.540000,"Transit",5913.00,1.040000,-0.0300
"Kepler-1542 d",0.87000000,0.12000000,-0.09000000,0.59000000,,,"M-R relationship",5.99273738000,4.920000,"Transit",5564.00,0.940000,0.0600
"Kepler-29 c",2.34000000,0.12000000,-0.11000000,4.50000000,1.10000000,-1.10000000,"Mass",13.28613000000,1.910000,"Transit",5378.00,0.761000,-0.4400
"Kepler-506 b",2.73000000,0.06000000,-0.06000000,7.90000000,,,"M-R relationship",6.88340550000,2.130000,"Transit",6236.00,1.190000,0.0900
"Kepler-1814 b",2.36961357,,,6.21000000,,,"M-R relationship",2.93535995500,2.560000,"Transit",4922.00,0.790000,0.2000
"Kepler-1004 b",6.28000000,0.78000000,-0.44000000,32.50000000,,,"M-R relationship",5.28789787000,0.721000,"Transit",4972.00,1.110000,-0.0400
"Kepler-1911 b",1.01100000,,,1.01000000,,,"M-R relationship",5.99079990400,5.370000,"Transit",5721.00,0.954000,0.0000
"Kepler-46 d",1.64000000,0.92000000,-0.92000000,3.33000000,,,"M-R relationship",6.76658900000,4.150000,"Transit",5309.00,0.883000,0.1700
"kap CrB b",13.40000000,,,591.16380000,,,"Mass",1253.68000000000,1.350000,"Radial Velocity",4840.00,1.330000,0.0900
"Kepler-1548 b",2.64000000,0.54000000,-0.21000000,7.46000000,,,"M-R relationship",124.82867900000,2.230000,"Transit",5706.00,0.990000,0.0500
"WASP-61 b",15.80469000,2.46598000,-2.46598000,851.78440000,266.97720000,-266.97720000,"Mass",3.85590000000,1.423000,"Transit",6250.00,1.820000,-0.1000
"Kepler-281 d",5.93747806,,,654.00000000,100.00000000,-104.00000000,"Mass",148.27200320000,12.300000,"Transit",5717.00,0.984000,0.0000
"HD 190360 c",5.53000000,,,26.20000000,27.00000000,-4.00000000,"Mass",17.11625000000,0.851000,"Radial Velocity",5560.00,0.996000,0.2600
"Kepler-1287 b",1.54000000,0.22000000,-0.13000000,2.99000000,,,"M-R relationship",11.47685909000,4.500000,"Transit",5715.00,0.960000,-0.0500
"Kepler-1506 b",1.32000000,0.19000000,-0.13000000,2.30000000,,,"M-R relationship",14.03291540000,5.500000,"Transit",5676.00,0.950000,-0.0500
"Kepler-913 b",2.06000000,0.08000000,-0.06000000,4.90000000,,,"M-R relationship",10.29672521000,3.080000,"Transit",4687.00,0.630000,-0.5200
"TOI-3160 A b",13.76462830,0.51561311,-0.50440413,378.21580433,50.85254512,-47.67426105,"Mass",3.97128100000,0.790000,"Transit",6190.00,1.088000,-0.1140
"Kepler-1066 b",2.36000000,0.50000000,-0.33000000,6.17000000,,,"M-R relationship",1.93155983900,2.580000,"Transit",5762.00,0.980000,-0.0300
"Kepler-262 c",1.64000000,0.68000000,-0.68000000,3.33000000,,,"M-R relationship",21.85372200000,4.150000,"Transit",5841.00,0.816000,-0.3382
"KOI-351 h",11.25200000,0.30600000,-0.30600000,203.00000000,16.00000000,-16.00000000,"Mass",331.60296000000,0.911829,"Transit",6031.13,1.242000,0.0830
"HD 99492 b",5.44000000,,,25.50000000,0.60000000,-0.60000000,"Msini",17.05030000000,0.870000,"Radial Velocity",4929.00,0.850000,0.3000
"Kepler-359 d",4.01000000,1.91000000,-1.91000000,2.70000000,2.50000000,-1.50000000,"Mass",77.09569100000,0.100000,"Transit",6248.00,0.827000,-0.2900
"Kepler-859 b",3.09000000,0.18000000,-0.15000000,9.75000000,,,"M-R relationship",20.38177573000,1.820000,"Transit",5020.00,0.810000,-0.0200
"WASP-157 b",11.19000000,0.28000000,-0.28000000,182.43442000,29.55819000,-29.55819000,"Mass",3.95162300000,0.640000,"Transit",5772.00,1.060000,0.2500
"Kepler-1333 b",2.81000000,0.40000000,-0.25000000,8.30000000,,,"M-R relationship",109.64718420000,2.060000,"Transit",5628.00,0.940000,-0.0400
"Kepler-1120 b",1.38000000,0.09000000,-0.07000000,2.48000000,,,"M-R relationship",2.94902905200,5.190000,"Transit",4904.00,0.780000,-0.0400
"Kepler-264 c",2.83000000,0.58000000,-0.58000000,8.40000000,,,"M-R relationship",140.10126100000,2.040000,"Transit",6158.00,1.426000,0.0469
"Kepler-1242 b",2.26000000,0.13000000,-0.13000000,5.73000000,,,"M-R relationship",13.62798432000,2.730000,"Transit",4895.00,0.770000,-0.0500
"K2-214 b",2.51000000,0.14000000,-0.07000000,6.85000000,,,"M-R relationship",8.59656000000,2.380000,"Transit",5875.00,1.030000,0.0400
"Kepler-1228 b",1.54000000,0.11000000,-0.14000000,2.99000000,,,"M-R relationship",0.57736957900,4.500000,"Transit",5063.00,0.780000,-0.1800
"Kepler-1501 b",1.56000000,0.68000000,-0.25000000,3.05000000,,,"M-R relationship",14.55645330000,4.410000,"Transit",6229.00,1.200000,0.0400
"HD 156279 b",12.50000000,,,2997.75753482,242.18524613,-254.58055401,"Msini",133.40355000000,8.430000,"Radial Velocity",5453.00,0.940000,0.1400
"TOI-1443 b",2.30381001,0.12697832,-0.10061016,30.00000000,,,"Mass",23.54067800000,14.000000,"Transit",5224.00,0.766300,-0.2940
"HD 72892 b",12.80000000,,,1737.88572948,143.65843996,-150.96849332,"Msini",39.44603000000,4.550000,"Radial Velocity",5688.00,1.010000,0.2500
"Kepler-385 c",3.04000000,1.56000000,-1.56000000,13.20000000,16.80000000,-9.00000000,"Mass",15.16316100000,2.580000,"Transit",6326.00,0.992000,0.0100
"TOI-2345 b",1.50400000,0.04700000,-0.04400000,3.49000000,0.85000000,-0.85000000,"Mass",1.05285730000,5.640000,"Transit",4687.00,0.727000,-0.1000
"Kepler-1099 b",2.83000000,0.43000000,-0.51000000,8.40000000,,,"M-R relationship",2.16845259300,2.040000,"Transit",5837.00,1.010000,-0.0200
"Kepler-587 b",2.23000000,0.64000000,-0.17000000,5.60000000,,,"M-R relationship",10.94027841000,2.770000,"Transit",5549.00,0.920000,-0.0500
"K2-197 b",2.56000000,0.16000000,-0.16000000,7.08000000,,,"M-R relationship",8.35788100000,2.320000,"Transit",5667.00,1.000000,0.0800
"HD 158259 b",1.28228000,0.06651520,-0.06651520,2.22000000,0.39000000,-0.45000000,"Msini",2.17800000000,6.120000,"Radial Velocity",5801.89,1.080000,
"Kepler-62 b",1.31000000,0.04000000,-0.04000000,9.00000000,,,"Mass",5.71493200000,,"Transit",4925.00,0.690000,-0.3700
"HD 21520 b",2.69700000,0.09000000,-0.09000000,17.70000000,,,"Mass",25.12920000000,1.350000,"Transit",5871.00,1.090000,0.0490
"Kepler-115 c",2.60000000,0.50000000,-0.50000000,7.27000000,,,"M-R relationship",8.99088900000,2.270000,"Transit",5979.00,1.042000,-0.0499
"Kepler-231 b",1.73000000,0.12000000,-0.12000000,35.40000000,19.70000000,-16.60000000,"Mass",10.06527500000,13.800000,"Transit",3767.00,0.580000,-0.1000
"Kepler-1142 b",1.47000000,0.43000000,-0.18000000,2.76000000,,,"M-R relationship",18.30272480000,4.770000,"Transit",5685.00,0.970000,0.0200
"HD 169830 b",13.20000000,,,804.42369812,71.19356317,-75.32533246,"Msini",225.67372000000,1.920000,"Radial Velocity",6300.00,1.170000,0.2100
"Kepler-548 b",11.99000000,2.19000000,-1.10000000,,,,"Msini",4.45419433800,,"Transit",5535.00,0.930000,0.0000
"GJ 9404 b",3.48000000,,,11.90000000,1.90000000,-1.90000000,"Msini",13.45860000000,1.550000,"Radial Velocity",3811.00,0.620000,
"K2-226 b",1.53899305,0.10312262,-0.08630915,2.98000000,,,"M-R relationship",3.27109000000,4.490000,"Transit",5288.00,0.856000,-0.0500
"HD 190228 b",12.90000000,,,1598.67688721,378.21580433,-0.95348522,"Mass",1143.59858000000,4.090000,"Radial Velocity",5360.00,1.415000,-0.2400
"Kepler-1495 b",2.94000000,0.72000000,-0.32000000,8.96000000,,,"M-R relationship",85.27325600000,1.940000,"Transit",5831.00,1.030000,0.0600
"Kepler-159 c",3.41000000,0.28000000,-0.28000000,11.50000000,,,"M-R relationship",43.59579200000,1.590000,"Transit",4625.00,0.628000,-0.0400
"Kepler-1014 b",2.39000000,0.21000000,-0.25000000,6.30000000,,,"M-R relationship",16.57110363000,2.540000,"Transit",5388.00,0.880000,-0.0600
"Kepler-1122 b",2.04000000,0.27000000,-0.14000000,4.82000000,,,"M-R relationship",42.19173570000,3.120000,"Transit",5544.00,0.920000,-0.0300
"TOI-4443.01",1.71932650,0.13466030,-0.13466030,3.60000000,,,"M-R relationship",1.84985670000,3.890000,"Transit",5834.00,1.049133,
"HD 100655 b",13.50000000,,,511.70630000,108.06220000,-108.06220000,"Msini",157.57001000000,1.140000,"Radial Velocity",4891.00,2.280000,0.0700
"Kepler-1730 b",4.48524519,,,18.40000000,,,"M-R relationship",13.81019974000,1.120000,"Transit",5942.00,1.009000,-0.0400
"Kepler-150 d",2.79000000,0.41000000,-0.41000000,8.20000000,,,"M-R relationship",12.56093000000,2.070000,"Transit",5560.00,0.956000,0.1200
"Kepler-248 c",4.07000000,0.49000000,-0.49000000,15.60000000,,,"M-R relationship",16.23949400000,1.270000,"Transit",5190.00,0.838000,0.1700
"HD 285507 b",13.80000000,,,311.47340000,31.78300000,-31.78300000,"Msini",6.08810000000,0.651000,"Radial Velocity",4503.00,0.820000,0.1300
"Kepler-1047 b",2.09000000,0.26000000,-0.17000000,5.02000000,,,"M-R relationship",56.18868870000,3.020000,"Transit",5754.00,1.080000,0.2900
"GJ 3138 c",1.88000000,,,4.18000000,0.61000000,-0.59000000,"Msini",5.97400000000,3.460000,"Radial Velocity",3717.00,0.681000,-0.3000
"Kepler-55 b",2.43000000,,,43.00000000,37.20000000,-18.00000000,"Mass",27.94814490000,16.500000,"Transit",4362.00,0.620000,-0.0100
"HD 116029 b",13.60000000,,,444.96200000,92.17070000,-92.17070000,"Msini",670.00000000000,0.972000,"Radial Velocity",4819.00,0.830000,0.0900
"HD 37605 c",13.10000000,,,1013.87770000,120.77540000,-120.77540000,"Msini",2720.00000000000,2.480000,"Radial Velocity",5329.00,0.940000,0.2700
"Kepler-1184 b",2.68000000,0.60000000,-0.30000000,7.65000000,,,"M-R relationship",53.59910440000,2.180000,"Transit",5983.00,1.050000,-0.0400
"TOI-1266 c",1.98000000,0.10000000,-0.10000000,3.17000000,0.76000000,-0.76000000,"Mass",18.80270000000,2.250000,"Transit",3563.00,0.437000,-0.1090
"Kepler-547 b",4.00000000,0.13000000,-0.31000000,15.10000000,,,"M-R relationship",6.01038428900,1.300000,"Transit",4828.00,0.780000,0.0100
"Kepler-1488 c",1.65156749,,,3.37000000,,,"M-R relationship",6.15826988200,4.110000,"Transit",5710.00,1.003000,0.0000
"HAT-P-57 b",19.50366000,4.03524000,-4.03524000,448.14030000,483.10160000,-483.10160000,"Mass",2.46530000000,0.332000,"Transit",6330.00,2.770000,-0.2500
"HD 8326 b",9.58000000,,,66.60000000,19.60000000,-19.60000000,"Msini",158.99100000000,0.416000,"Radial Velocity",4914.00,0.800000,0.0399
"TOI-150.01",14.06729500,0.23538900,-0.21297100,797.75330000,38.13960000,-38.13960000,"Mass",5.85748700000,1.680000,"Transit",6255.00,1.351000,0.2800
"TIC 86380416 b",2.41236120,0.29307308,-0.24128947,6.40000000,,,"M-R relationship",6.04086434610,2.510000,"Transit",5723.74,1.070000,
"TRAPPIST-1 g",1.12900000,0.01500000,-0.01300000,1.32100000,0.03800000,-0.03800000,"Mass",12.35244600000,5.055986,"Transit",2566.00,0.089800,0.0520
"HD 106315 b",2.44000000,0.17000000,-0.17000000,12.60000000,3.20000000,-3.20000000,"Mass",9.55237000000,4.700000,"Transit",6327.00,1.091000,-0.3110
"GJ 9827 b",1.44000000,0.09000000,-0.07000000,4.28000000,0.35000000,-0.33000000,"Mass",1.20897400000,7.858000,"Transit",4236.00,0.620000,-0.2900
"Kepler-1033 b",2.51000000,0.41000000,-0.18000000,6.85000000,,,"M-R relationship",7.56052806000,2.380000,"Transit",5547.00,0.940000,0.0600
"TOI-7155 b",2.40821473,0.34326283,-0.25569019,6.38000000,,,"M-R relationship",3.89489711981,2.510000,"Transit",4673.03,0.755000,
"K2-136 d",1.56500000,0.07700000,-0.07600000,3.00000000,,,"Mass",25.57500000000,4.300000,"Transit",4500.00,0.742000,-0.0200
"K2-154 b",1.99000000,0.21000000,-0.11000000,4.62000000,,,"M-R relationship",3.67626000000,3.220000,"Transit",4097.00,0.650000,0.2100
"V1298 Tau e",10.17000000,0.75000000,-0.75000000,15.30000000,4.20000000,-4.20000000,"Mass",48.67771400000,0.080000,"Transit",4970.00,1.100000,0.1000
"TOI-836 b",1.70400000,0.06700000,-0.06700000,4.53000000,0.92000000,-0.86000000,"Mass",3.81673000000,5.020000,"Transit",4552.00,0.678000,-0.2840
"K2-165 c",1.55409035,0.20925649,-0.11010438,3.03000000,,,"M-R relationship",4.38274500000,4.440000,"Transit",5185.00,0.834847,-0.0500
"Kepler-947 b",2.28000000,0.23000000,-0.23000000,5.82000000,,,"M-R relationship",26.96443170000,2.700000,"Transit",5508.00,0.900000,-0.0700
"WASP-12 b",22.02564708,0.98639030,-0.97518132,467.21010000,24.15508000,-21.93027000,"Mass",1.09141890100,0.266000,"Transit",6265.00,1.325000,0.1200
"WASP-17 b",20.96083000,2.69016000,-2.69016000,247.90740000,73.10090000,-73.10090000,"Mass",3.73543000000,0.082000,"Transit",6550.00,2.280000,-0.2500
"WASP-39 b",14.33631100,0.44836000,-0.44836000,89.31023000,10.17056000,-10.17056000,"Mass",4.05529410000,0.167000,"Transit",5485.00,0.913000,0.0100
"TOI-3235 b",11.39953337,0.49319515,-0.49319515,211.35589065,7.94571018,-7.94571018,"Mass",2.59261842000,0.780000,"Transit",3388.80,0.393900,0.2640
"HD 3167 e",2.83000000,,,8.41000000,1.02000000,-1.02000000,"Msini",96.63000000000,2.040000,"Radial Velocity",5261.00,0.837000,0.0400
"55 Cnc B b",1.69000000,,,3.50000000,0.80000000,-0.80000000,"Msini",6.79940000000,3.980000,"Radial Velocity",3286.00,0.260000,0.1600
"WASP-94 A b",17.71022000,1.45717000,-1.45717000,158.91500000,41.31790000,-41.31790000,"Mass",3.95019000000,0.118000,"Transit",6170.00,1.670000,0.2600
"WASP-69 b",11.21000000,0.22000000,-0.22000000,82.58000000,5.37000000,-5.37000000,"Mass",3.86813881000,0.291000,"Transit",4792.00,0.830000,0.3500
"KELT-7 b",17.93440000,0.67254000,-0.67254000,441.78370000,69.92260000,-69.92260000,"Mass",2.73477000000,0.442000,"Transit",6768.00,1.760000,0.0000
"NSVS 14256825 b",12.30000000,,,4497.29450000,50.85280000,-50.85280000,"Msini",3225.00000000000,13.300000,"Eclipse Timing Variations",40000.00,0.419000,
"HD 114082 b",11.20898070,0.33626942,-0.33626942,2542.62725600,317.82840700,-317.82840700,"Mass",109.75000000000,9.920000,"Radial Velocity",6651.00,1.470000,0.0000
"TIC 46432937 b",13.31626907,0.33626942,-0.33626942,1017.05090240,34.96112477,-34.96112477,"Mass",1.44044527000,2.370000,"Transit",3572.00,0.563000,0.3230
"Kepler-451 c",13.50000000,,,511.70373527,44.49597698,-44.49597698,"Msini",1460.00000000000,1.140000,"Eclipse Timing Variations",29564.00,0.480000,-0.0920
"TOI-2529 b",11.54525012,0.56044903,-0.56044903,743.71847238,62.61219618,-61.97653937,"Mass",64.59490000000,2.660000,"Transit",5802.00,1.110000,0.1000
"KOI-1599.01",1.90000000,0.30000000,-0.30000000,4.60000000,0.30000000,-0.30000000,"Mass",20.44150000000,3.690000,"Transit",5833.00,1.020000,0.0600
"Kepler-689 b",2.89000000,0.35000000,-0.23000000,8.70000000,,,"M-R relationship",22.36656079000,1.980000,"Transit",5518.00,0.910000,-0.0100
"NGC 2682 YBP 1194 b",12.30000000,,,101.70560000,9.53490000,-9.53490000,"Msini",6.95900000000,0.300000,"Radial Velocity",5780.00,1.010000,0.0230
"Kepler-1205 b",1.41000000,0.10000000,-0.09000000,2.57000000,,,"M-R relationship",1.07839035200,5.040000,"Transit",5226.00,0.840000,-0.0400
"Kepler-32 f",0.82000000,0.07000000,-0.07000000,969.22800000,,,"Mass",0.74296000000,1.500000,"Transit",3900.00,0.580000,0.0000
"CoRoT-20 c",12.20000000,,,5403.11000000,317.83000000,-317.83000000,"Msini",1675.00000000000,16.400000,"Radial Velocity",5880.00,1.140000,0.1400
"HD 149026 b",8.29466000,0.22418000,-0.22418000,120.77540000,19.06980000,-19.06980000,"Mass",2.87589000000,0.750000,"Radial Velocity",6179.00,1.420000,0.3200
"TRAPPIST-1 d",0.78800000,0.01100000,-0.01000000,0.38800000,0.01200000,-0.01200000,"Mass",4.04921900000,4.366784,"Transit",2566.00,0.089800,0.0520
"Kepler-968 b",2.00000000,0.08000000,-0.08000000,4.66000000,,,"M-R relationship",3.69298372800,3.200000,"Transit",4598.00,0.760000,0.1300
"BD+20 594 b",2.57807000,0.11209000,-0.11209000,22.24810000,9.53490000,-9.53490000,"Mass",41.68550000000,7.890000,"Transit",5766.00,1.670000,-0.1500
"HD 73534 b",13.70000000,,,353.42696000,18.75197000,-18.75197000,"Msini",1750.00000000000,0.755000,"Radial Velocity",4917.00,1.160000,0.2320
"GJ 3988 b",1.74000000,,,3.69000000,0.42000000,-0.41000000,"Msini",6.94420000000,3.850000,"Radial Velocity",3273.00,0.184200,-0.1200
"Kepler-116 b",3.42000000,0.65000000,-0.65000000,11.60000000,,,"M-R relationship",5.96873400000,1.590000,"Transit",6142.00,1.198000,0.0700
"Kepler-364 c",2.15000000,0.42000000,-0.42000000,5.27000000,,,"M-R relationship",59.98062700000,2.910000,"Transit",6108.00,1.076000,-0.0310
"HD 190984 b",13.00000000,,,1137.82569706,381.39408840,-143.02278315,"Mass",4885.00000000000,2.850000,"Radial Velocity",5988.00,0.910000,-0.4800
"Kepler-516 b",5.74000000,1.43000000,-1.16000000,27.90000000,,,"M-R relationship",24.85462415000,0.811000,"Transit",7099.00,1.620000,0.0100
"Kepler-119 b",3.60000000,1.37000000,-1.37000000,12.60000000,,,"M-R relationship",2.42208200000,1.480000,"Transit",5595.00,0.918000,0.0100
"WASP-75 b",14.23500000,0.53800000,-0.53800000,340.06000000,15.89000000,-15.89000000,"Mass",2.48419300000,0.690000,"Transit",6100.00,1.140000,0.0700
"Kepler-1518 b",3.05000000,0.92000000,-0.63000000,9.53000000,,,"M-R relationship",5.11177904000,1.850000,"Transit",6846.00,1.540000,0.0600
"K2-270 c",2.95000000,0.16000000,-0.16000000,9.01000000,,,"M-R relationship",4.40002800000,1.930000,"Transit",4877.00,0.850000,0.2600
"Kepler-550 b",4.42000000,0.34000000,-0.27000000,17.90000000,,,"M-R relationship",8.60010410900,1.140000,"Transit",5322.00,0.870000,-0.0200
"Kepler-763 d",1.67000000,0.08000000,-0.12000000,3.43000000,,,"M-R relationship",6.50327035000,4.050000,"Transit",4999.00,0.800000,0.1800
"Kepler-812 b",3.55000000,1.35000000,-0.68000000,12.30000000,,,"M-R relationship",10.11716531000,1.510000,"Transit",6761.00,1.450000,0.0200
"WASP-23 b",10.78300000,0.52700000,-0.62800000,280.95000000,27.96800000,-31.46400000,"Mass",2.94442560000,1.170000,"Transit",5150.00,0.780000,-0.0500
"Kepler-686 b",12.15000000,1.97000000,-1.01000000,,,,"Msini",1.59474546300,,"Transit",5649.00,0.940000,-0.0700
"Kepler-184 b",2.36000000,1.33000000,-1.33000000,6.17000000,,,"M-R relationship",10.68757600000,2.580000,"Transit",5788.00,0.872000,-0.1958
"Kepler-343 b",2.41000000,0.51000000,-0.51000000,6.39000000,,,"M-R relationship",8.96855000000,2.510000,"Transit",5807.00,1.055000,0.1445
"HD 103720 b",14.10000000,,,197.04600000,7.94500000,-7.94500000,"Msini",4.55570000000,0.386000,"Radial Velocity",5017.00,0.794000,-0.0200
"Kepler-1378 b",2.20000000,0.71000000,-0.14000000,5.48000000,,,"M-R relationship",11.95398936000,2.830000,"Transit",4407.00,0.700000,0.0300
"Kepler-229 c",4.92000000,1.74000000,-1.74000000,21.50000000,,,"M-R relationship",16.06863800000,0.992000,"Transit",5120.00,0.808000,0.0600
"Kepler-561 b",6.96000000,1.21000000,-0.61000000,38.70000000,,,"M-R relationship",58.36204950000,0.631000,"Transit",5646.00,0.960000,0.0200
"Kepler-1272 b",2.37000000,0.70000000,-0.32000000,6.21000000,,,"M-R relationship",51.13097040000,2.560000,"Transit",5926.00,1.060000,0.0600
"HD 18015 b",13.10000000,,,1048.83374310,216.12331676,-130.30964687,"Mass",2278.00000000000,2.560000,"Radial Velocity",5603.00,1.490000,-0.1400
"TOI-2019 b",5.33275337,0.26371361,-0.20823795,34.40000000,4.40000000,-4.40000000,"Mass",15.34440000000,1.250000,"Transit",5626.00,1.183200,0.4090
"Kepler-161 b",2.12000000,0.14000000,-0.14000000,2.63000000,0.83000000,-0.61000000,"Mass",4.92135500000,0.450000,"Transit",5078.00,0.853000,0.2400
"Kepler-75 b",11.77000000,0.34000000,-0.34000000,3209.90000000,127.10000000,-127.10000000,"Mass",8.88491160000,11.000000,"Transit",5200.00,0.910000,0.3000
"HD 30562 b",13.60000000,,,467.20775829,143.02278315,-57.20911326,"Mass",1157.00000000000,1.020000,"Radial Velocity",5882.00,1.120000,0.2000
"Kepler-292 e",2.67000000,0.35000000,-0.35000000,7.61000000,,,"M-R relationship",11.97901000000,2.200000,"Transit",5299.00,0.865000,0.0400
"Kepler-981 b",2.31000000,0.30000000,-0.18000000,5.95000000,,,"M-R relationship",4.46975773600,2.650000,"Transit",5718.00,0.980000,0.0100
