source_id,random_index,teff_gspphot,lum_flame,radius_flame,mass_flame
5568376278372792832,14306,5697.08447265625,2.9311435222625732,1.761696219444275,1.0877076387405396
270360533362042112,14340,5741.0615234375,1.7220605611801147,1.327759027481079,0.9861248731613159
5253736144021062144,14412,5690.92041015625,1.3382500410079956,1.1907095909118652,0.947493314743042
3043354422255843328,14523,6689.1806640625,5.533756732940674,1.7571537494659424,1.4295350313186646
482091425938463232,14570,3667.141845703125,0.053628794848918915,0.5791021585464478,0.546669065952301
5243829617275518976,14609,4970.724609375,0.949677586555481,1.3162596225738525,0.8823603987693787
5647945529696617472,14618,6320.49658203125,3.3908252716064453,1.5624613761901855,1.2623827457427979
5228193256263231872,14782,4689.84033203125,0.24401605129241943,0.7470296621322632,0.744230329990387
2726425624385918976,14827,5268.63427734375,0.5380880832672119,0.8781708478927612,0.8510937690734863
2032871728503518336,14860,6110.22216796875,2.3203060626983643,1.364077091217041,1.152037262916565
4637212559552086144,14988,4473.42822265625,0.15421710908412933,0.6525320410728455,0.7199421525001526
5373774368213223296,14996,4736.58251953125,40.196144104003906,9.459525108337402,2.7021844387054443
533022385086478592,15013,5120.07080078125,92.67208099365234,12.233298301696777,2.9985828399658203
2170821095854881536,15056,4554.59375,158.47665405273438,20.275333404541016,2.6035146713256836
3842841831122109824,15076,4877.76611328125,0.29077091813087463,0.7541696429252625,0.7867547273635864
6197750581091002112,15127,5369.8408203125,0.5714215040206909,0.8797681331634521,0.8737567067146301
5411339041237201408,15211,5429.37451171875,1.5919002294540405,1.4454028606414795,0.9385120272636414
5199379759477686528,15403,5356.58544921875,1.2565388679504395,1.2996920347213745,0.9143454432487488
2274332075410727552,15452,5382.65869140625,0.9265195727348328,1.1287730932235718,0.8790196776390076
2125869487083389184,15465,6694.32763671875,5.1276679039001465,1.6755852699279785,1.4102026224136353
5228576092469830528,15554,6134.2529296875,7.097059726715088,2.3556244373321533,1.4872407913208008
3053814969731762944,15656,4965.40087890625,0.290617972612381,0.7248910069465637,0.825140118598938
5719595582879567488,15726,6325.2626953125,2.1336631774902344,1.2166155576705933,1.2057163715362549
5412739514116942592,15777,5756.3330078125,1.0487630367279053,1.0348215103149414,0.9779363870620728
2089117692449529856,15914,4354.36962890625,215.89967346191406,25.823640823364258,2.6048808097839355
638313405262234112,15939,5026.95654296875,0.38811567425727844,0.8249738216400146,0.7968701124191284
2306867032496555136,15990,5028.3671875,0.3258793354034424,0.7497014403343201,0.833921492099762
2365959189715483520,16026,5658.51806640625,0.8253716826438904,0.9466033577919006,0.9785498380661011
2974208266288624256,16095,6160.01171875,1.9812132120132446,1.2368102073669434,1.1434988975524902
2001468886099101952,16100,5702.32275390625,1.6277304887771606,1.3152958154678345,0.9670841097831726
1065881591467674752,16202,4788.6748046875,0.2974977493286133,0.7826235890388489,0.7617316842079163
5792566836721445760,16236,5729.041015625,1.8366305828094482,1.3773695230484009,0.9873998165130615
1365202603970900352,16257,5550.6123046875,1.8017386198043823,1.4537297487258911,0.9586244225502014
4186773363265262592,16394,6491.025390625,4.979471683502197,1.765012502670288,1.384151577949524
4666499013830653440,16420,3592.600830078125,0.07530885934829712,0.713733434677124,0.5985782146453857
3821882730019305728,16432,5694.32666015625,1.3960915803909302,1.214171290397644,0.9539393186569214
5466429285367722624,16487,4994.81005859375,0.3275330364704132,0.7634536027908325,0.8244572877883911
5785810956242679680,16530,5046.65234375,92.44733428955078,12.581440925598145,3.4022469520568848
