source_id,random_index,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_mag,phot_rp_mean_flux,bp_rp,parallax,parallax_error
427921339899825024,8976,15.452818870544434,12411.353853011868,3.42113995552063,16.046667098999023,5208.948695536717,14.7035551071167,10416.846724392164,1.3431119918823242,0.8296851874416813,0.027883606031537056
4610559366904338944,8999,14.03704833984375,45722.21266163999,8.987433433532715,14.373468399047852,24323.699591750603,13.540465354919434,30406.883868147634,0.833003044128418,0.9502062328358049,0.013192801736295223
4290464559679270144,9057,14.748858451843262,23735.764619722282,6.099177837371826,15.184886932373047,11520.252193944734,14.108423233032227,18021.417645585174,1.0764636993408203,0.6831086658066734,0.025500493124127388
2978203204348846208,9072,14.394410133361816,32898.994670067346,5.699435234069824,14.764881134033203,16961.5098190369,13.857062339782715,22716.08264530215,0.9078187942504883,1.2821835994401032,0.02078964374959469
6205158536382586240,9099,13.223581314086914,96719.55328945517,18.33832359313965,13.571629524230957,50905.561985799424,12.707658767700195,65477.90483410412,0.8639707565307617,1.5793893503099847,0.015386426821351051
5243679499578371456,9149,15.42551040649414,12727.488776175906,3.5080459117889404,15.853289604187012,6224.450423860815,14.832609176635742,9249.41766095988,1.0206804275512695,0.9109112807530305,0.02229442447423935
1319389837091894400,9180,14.526196479797363,29138.572422512283,6.769546031951904,14.858574867248535,15559.193422453212,14.026806831359863,19428.329424924257,0.8317680358886719,0.9781076754648891,0.015564280562102795
4484809660851878400,9196,13.59623908996582,68620.05839520515,10.34376049041748,14.158281326293945,29655.44626092066,12.887526512145996,55481.44048163879,1.2707548141479492,0.4255092348825085,0.016524046659469604
2762575333324399104,9214,17.99421501159668,1194.706216327432,1.8603676557540894,19.5714168548584,202.69816194407,16.79765510559082,1513.8968404046734,2.773761749267578,3.686635382061127,0.14792300760746002
2240887336876751616,9230,15.061196327209473,17801.975124347595,3.82608962059021,15.389131546020508,9544.741456272874,14.562607765197754,11860.835111425386,0.8265237808227539,0.5290578760129387,0.019613955169916153
