source_id,random_index,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp
3197698676242385536,446434,68.28837814185228,-8.906781579906278,7.0047522316302455,66.96958345955335,-18.33136072742914,42.70919418334961,2.274298667907715
1647946485818467840,448158,242.05220095407523,70.99297215985914,8.566120900604002,-0.5815731788069209,21.39302034709903,-4.720000743865967,2.432316780090332
2289598656924144000,450144,295.4250000351207,76.04914824654098,6.643108250160448,25.181513741323354,77.86907391031868,-37.01112365722656,1.7161874771118164
1374070611924813952,450467,233.86178944952158,35.015707914763,7.7358164805789835,-24.235416826688372,5.181278324098452,-9.546701431274414,2.1007299423217773
4309830567205786752,452151,289.67939842414876,11.131689891748158,7.693512745185489,5.425717160540426,11.202793840498714,-30.285112380981445,1.3413562774658203
6586106093835177600,453139,327.0760278645914,-37.553991808453205,10.78892308381364,30.063759716504002,-138.2021288714405,-11.452001571655273,1.0090303421020508
434698385971110400,462697,47.77988190743244,46.04235948551807,5.777689198855271,24.705529514066896,-24.05249497167457,-30.52186393737793,1.9217281341552734
4558588097961109120,462868,253.58976497430885,17.159058627256975,5.674929818075646,-30.038638451970723,-2.960593420172669,-15.70827579498291,2.02217960357666
70333770260574208,465371,56.257591159373646,26.645907361221735,7.826563048542095,46.37564972609714,-31.73535426093236,23.420063018798828,2.304551124572754
2681805892047521792,471480,329.2166362694072,1.6654864465687267,5.163604678072176,-0.594448976749286,-10.469231681521391,-5.486494064331055,0.8778066635131836
6858748173947576320,472034,312.06811249800086,-18.21992424089271,8.286064565272461,10.99604644038304,-40.630375824266466,-11.154386520385742,1.1543998718261719
195891194926568960,473723,83.5148784516116,44.51536185488981,13.366335727193887,-26.57597936273736,-63.94059407080831,17.381240844726562,1.3487424850463867
5539950428166060032,475248,123.47166520112427,-39.230596805844236,5.76538472415534,-39.334914756281876,-53.90225340469676,10.383832931518555,2.309385299682617
5593440848532238208,484429,112.41955870105723,-30.521139013315576,5.39913224819252,-20.518536396740515,18.613900738698113,65.7001953125,0.9570703506469727
1868633347290733952,485189,318.88859085713324,37.2005850718284,8.422183675190691,110.04763699161575,43.349139696804755,4.7931437492370605,0.7207527160644531
