source_id,random_index,ra,dec,l,b,parallax,pmra,pmdec
177345315687072384,24989,64.93042002038747,36.12508042861158,163.23844110132856,-9.965473729465087,0.5987790165425589,0.3931730188056584,-0.12083232220997604
440888980034493440,25021,44.67442079376428,52.173554038096114,141.9007145746051,-5.948322293546123,0.8837686298268788,-0.3234456340341835,-0.1271362674245692
5844643658801956224,25026,194.241759140507,-70.0945337723662,303.4062726679026,-7.227876404710852,0.7922337293297546,-0.8556665525550425,5.4767358696545925
195476541604326528,25038,82.5728381461267,43.12192364751947,166.34065405783718,4.960028462303771,1.0087795189903945,-0.8398473249504801,-7.429391804069606
3365232018880994432,25040,105.6043178700459,20.107481108834342,196.0051260736884,11.348802063920312,0.666869636865707,1.8497471452698395,-3.719752469123721
5518096225815187200,25165,117.18804684364692,-48.819649920681286,262.32567251468134,-11.429874000404624,0.721786700753989,-5.75945948014852,5.35313947967442
5529649485984910720,25202,127.0505539048586,-38.84559079321428,257.66071118695515,-0.11236322964422786,0.5398443992784763,-8.053546460924041,8.823319384993933
5957810098498615552,25239,267.16422845446533,-40.79404348419085,350.13430389689654,-6.6406963247247734,0.8658121608424016,-14.29070198138449,-29.487747994580328
206114763281269760,25257,72.42632322887229,43.95704079538594,161.29907940555114,-0.45906104652180946,0.8980043671688279,-1.8450362004884224,-0.14306991729164503
2002003386185677568,25277,341.15000316315206,52.44962523728256,104.15099149312483,-5.7351449804826675,0.8805071046847551,-1.0102483280912848,-0.9815989483335577
4054497334138827904,25298,262.7744815469568,-33.00569085406953,354.8974362839066,0.45409225609442444,0.8691783215352968,-0.11684311029818778,-6.387752432111199
5257121338461871104,25318,145.41964600591714,-60.894825797742016,281.81380958677073,-6.062079558954005,0.8587305793132823,-9.259246814547337,2.463379199754736
2017133834411741696,25319,355.736022402663,64.17295825464859,115.55633025772622,2.2864469737084536,0.8589276332951807,-1.850063373209336,-4.626696218593984
3107960282400457984,25335,107.02638588891539,-3.0409384240601023,217.54147031951356,2.3146728508702568,1.1424813401795666,-1.0141486200241623,4.35850655993651
2225563546401269760,25346,345.1895316874843,69.35565071557494,113.40173311834135,8.557895895116935,0.897359200811737,0.9035558839239352,-5.769608784582545
2179103029739554176,25372,322.0830453180821,58.35512438506287,98.83969863597598,5.331680927679829,0.6608413446380097,1.9936662621203973,1.6921619539938901
2052334802258252928,25395,292.9595062953432,38.91502443835457,71.97565190240921,9.496981823229405,0.6907478640515122,-0.6253852579833039,-9.11258531072491
6719537602317306112,25405,271.8852857756893,-46.80786211172776,346.4237292881365,-12.502298316271958,0.8509938517387764,-11.516767823592026,-10.969007511721664
3327226604895885568,25408,98.3046048079734,9.702440140409918,202.2306052055887,0.4114516834671075,1.0766481776383816,1.404812793764489,-5.423251230930583
5795046235443643136,25414,230.1115378469879,-73.2452463252848,313.2674552414375,-13.43887357129739,0.7553450546052443,-4.300574484331611,-3.4028274823259212
5860368874118771200,25444,181.940715652149,-67.11225201579997,298.6934667325862,-4.600604785508583,1.507934035392615,-8.440506739945112,3.193768727277391
5600497960838492544,25447,118.6352783119507,-28.198629672737027,244.92411371964246,-0.12714234852817813,1.7233324076229442,-19.231244362218916,8.797926501995773
6023299283097756288,25464,244.19172081063505,-34.491298874789734,343.98927998536976,11.542964830548767,1.7900393237360788,-4.271115229005468,-2.2481495041200366
4505995192660765568,25576,284.87729338077736,12.784498017150991,45.2375210983198,4.033654063468647,1.254675812578475,1.4708241298394076,-10.756549941660873
4207242215324564608,25578,293.6017697215363,-7.429659273547425,31.120816080666902,-12.91213438829291,0.909015604336285,9.653302645531145,-8.550531039795732
5333739466228758144,25613,171.41325464014596,-63.12187452828837,293.4123709849071,-1.8466375156618686,0.51067493348994,-10.817159884427056,2.891433826869919
4173378867797757184,25614,274.3924053153403,-4.788775930947996,24.779210763519718,5.308517500668399,0.6139363214436354,0.03331556940596031,1.3676697092726988
270458729196332672,25629,65.43707265826136,49.8916226228158,153.70485326724776,0.018594559843165357,0.5566577101831702,1.44437400746973,-1.8758811026319973
4137974597683458304,25640,259.6341476467327,-14.79733084998813,8.632426981835184,12.877481761059776,0.8789335331188042,-8.932187528007296,-5.840426760805346
1835639683412754816,25690,303.78967263816156,26.004997287947244,65.52038554342774,-4.922958272543647,0.6560356513308842,-0.2608784447948711,-2.3076931900816255
4518615077868065536,25731,281.60419043343023,19.539813062022617,49.94296904149654,9.839187466759535,0.5060490708153107,-4.420571638065022,-2.9495335721155382
428999067452935296,25753,3.4415769429689784,59.45852571726167,118.15527306985805,-3.063392897624837,0.6333614004053036,-3.907842297008251,-0.4414096437116948
6060549190877721472,25778,193.289046201375,-57.20663820169258,303.1657177547245,5.664331782996814,1.4221781070478965,-17.69553135989735,2.9432951157449363
4482058412179453312,25846,273.5127549699317,9.944012333707985,37.681129051424314,12.774362342182101,1.2445320068335095,5.404743813594412,-12.905934587355585
492703018815707136,25948,51.36874802270975,67.65672639880741,136.79912589199566,9.032896032690413,1.3874577022169465,14.272350848857329,-11.936493401720274
4054157795555554560,25995,264.78090587224415,-32.98896926105538,355.82173969253887,-0.952202283878311,0.7095696748350953,3.1144866405120233,-5.468006345556367
5227053749897773824,26038,178.70708042214918,-72.98570884999498,298.75825902002543,-10.57431054570949,0.6167390804336167,-13.044651705439165,-0.12191205640640645
6094085429369219968,26058,211.53266674742736,-48.55100717190791,315.46938900074565,12.494043497519026,0.9119229372996621,-10.150815699046568,-0.11166103934408603
3137657576067454720,26064,116.31156739298385,4.797416592777557,214.78008665077752,14.149318642362525,0.8755718868143186,1.0031759919454377,-3.0453926596745924
5961645371192983040,26254,262.9160552166513,-40.01945058886302,349.0881380158968,-3.4822335563645708,0.5755226831741602,-0.4589727908484518,0.44833437772200424
5699296120032255872,26281,120.78229885871032,-22.238453540134213,240.85253370249637,4.642385091003045,1.3170609670336202,-1.2918191684185358,1.633268585837268
6736922461697667328,26329,280.9300472696421,-31.913522773605354,3.251559416589688,-12.45162637543374,0.6502281154665277,8.287477214623257,-7.115048353878164
528941307159963008,26342,2.288221376484049,67.9353154856029,118.96257448898385,5.390040379960526,0.5646507554391464,-1.6701399395982117,0.7728837379139499
5883937386875438976,26392,232.3548488121957,-54.76175856658958,324.4670183290594,1.3654172989578013,0.9100173711277894,-5.4860297849237645,-9.591703897716005
4116677053158902784,26442,263.31851711048995,-23.002364141267726,3.563213496770247,5.49910748546085,1.531457505983472,-1.099385817899808,8.079808137963711
5231405891800543872,26443,162.67819458448471,-70.00164068280733,292.89204890742934,-9.519299773360354,0.8194612041397532,-2.090142622279524,0.8886161088136266
233365811079687296,26620,60.39802767222095,44.63545612529221,154.80264739206518,-6.152267618651702,1.449612532919125,23.996585235113777,-16.83055163572372
5912913813227745152,26632,264.45605942055425,-58.67365666566254,333.5040114675322,-14.088983057270825,0.8196017643293909,-4.6475321262722575,-18.25753704913946
5861272810169378432,26680,187.34937351766047,-64.59684818825274,300.56994149598734,-1.826225248952055,0.8339611036073364,4.114960718219076,9.072939830526305
4201812311521781120,26698,289.1751032259006,-7.759395729857213,28.839707955704178,-9.123958251531837,0.936847376686412,0.679314784139696,-3.178479106696118
4535042331336348544,26720,284.1923731255213,26.63484927802295,57.496138317492566,10.714393820032557,0.7020559526009655,-3.2085179239385613,-0.5085147534589265
3115768601660437376,26743,104.90545463644092,2.740985065187483,211.42273306092594,3.069259059201711,1.4546746806851119,3.00053302022429,-0.19697675452363483
3366035658802287744,26747,104.93397324167113,20.53121206358485,195.34292447991464,10.95813580406537,1.2115935087225065,-4.088994530138994,-20.49838035104555
2036360680708782976,26812,289.0076102776609,27.097382076318627,59.82289893965053,7.056499985592503,1.5620140716565265,-9.449926762843686,-8.28026662408388
4079190647314629120,26843,280.09714689911243,-22.709802012345342,11.382700718007863,-7.843794503389456,0.8123537066628386,-3.3829907753284223,-10.517623914480742
2031164015155037056,26861,295.6329930138183,27.799543486356598,63.23867785619052,2.212051721798824,0.8868808525671384,0.32079671545557653,-5.1518285508081405
4156000712894704000,26905,276.13136895192076,-9.906382857424141,21.055658209362743,1.3905715266920853,0.5884374598297646,1.398632162635609,-0.892692734489371
4510534560758160640,26970,282.33665678884483,15.553386700087165,46.62026185037766,7.474756429183008,1.5258257594383817,13.01736057287292,14.668276146156524
5617961675815899264,27022,109.07384276714382,-23.83605005246474,236.9294060794312,-5.517507304677004,0.5085523988805596,-0.20873841306061935,7.448359452433355
3156987196639450752,27072,109.3178321315001,11.632132583691122,205.36946715568976,10.952172356533886,0.7901615973891477,-6.579944455238108,0.9358220356425808
4289822857202191744,27082,296.09155684752807,3.129625494564344,41.86615915630524,-10.283350649506078,0.6481896852084325,3.8433474808601167,2.5521365430726637
1805312610082353792,27240,304.86927063617384,14.886865502871208,56.657754507379046,-11.840849616661021,0.7474261941047541,-8.95293406704425,-11.263097520197778
4113834957357221120,27258,254.84210514710668,-23.414761210460778,358.74771915344894,11.679392597677603,0.6613012352812695,-2.9031566201694243,-3.0832941832692793
2073157112954141440,27350,295.36715175051495,38.69764894406601,72.67341261134328,7.738779772482086,0.5242237145037985,-1.3352730516873488,-1.5813799174548775
6126472162843740672,27354,182.3455726983116,-50.679458649272604,296.15216021592323,11.637848346319634,0.51014795729449,-13.27267258498961,-0.39902407793688377
5823135527742209920,27424,240.57149591547173,-63.70372617989715,322.27088825502267,-8.25070261032022,0.5827994869319169,-2.9907493483815393,-1.6561103668675223
3052871554396360192,27550,105.60163544948598,-6.161947242891939,219.66371810984683,-0.37887798922776617,0.5817866493757097,-1.8126899242985635,0.005497596762071952
3327589138795124352,27609,97.08724779000666,10.587024828478427,200.89173119147532,-0.24114253319343706,0.6104006265914396,1.010820801565059,-3.161846530052792
2099781855726675840,27613,288.3715582500105,39.82901205163984,71.23096756707999,13.085536504930884,1.0162605095806887,-0.9579013097770287,1.5771255352412612
4097757378613682176,27614,276.221722710498,-16.419940598534783,15.337685187050294,-1.7315000819524484,0.7371166941090137,-1.0719807539540447,-0.6446621728968197
6761415560697074944,27760,281.62858372381277,-29.71016096445506,5.558418469388171,-12.086388082463502,0.8671792963993876,5.574653873842872,0.011355039210735616
4036710504495504640,27796,267.5469624034388,-38.77223052112039,352.0386777754215,-5.872128077158005,0.9166632617070986,-13.308131544208138,-23.41474898725703
5318045174685533568,27838,128.4371331094918,-53.6933166020672,270.28982964957834,-8.044871547581458,0.8911072259059427,-3.6335228638368506,3.843225484264062
1802705594999045248,27842,302.30827014464563,11.953943548098849,52.77345663474103,-11.271725295368299,0.5181059175063666,-6.1730082747441966,-6.948868176189805
5307998455919212416,27897,146.13468103507813,-55.129642961507365,278.3252668565541,-1.4502797694638287,0.8138391374163035,-6.203432373842094,-4.253472731214538
6069856625504012800,27976,202.0881141717208,-51.57676634843603,308.75692907533397,10.876993623437853,1.0833144915185067,-12.08026748159681,-7.495074836829136
391559390852256128,28033,7.712527651857521,49.41576344567498,119.49350753306162,-13.318489003785894,0.589345449348353,-9.16342202822857,2.3023330674074973
4110212685012711808,28095,263.2186145343821,-25.030091190894314,1.8005581374491213,4.480951880510331,0.7310656054062366,1.3626261160359172,-1.8957756358409918
6056830225911551232,28138,195.07652903697877,-59.62594078712363,304.0545272546668,3.2264777262513276,0.766708159439668,-8.196129165733165,-1.277582231018085
2026725802068848896,28142,298.1151183790998,25.333263142920178,62.2278612690786,-0.9483796605681114,1.155352620006489,-5.3098862913255465,5.333139384673419
4512516774065479552,28298,281.777310737599,18.876211114252115,49.40693161140725,9.405842754636161,0.7998241494936118,2.5686366567864005,-6.135973941561816
5978896743035109888,28328,257.9179812406592,-34.116732055974154,351.68039275554196,3.1504627813605244,1.3251669800429553,-1.8605423097528893,-10.744697436795022
4156340698175459840,28387,278.2424813794594,-9.02168214406028,22.80625624676755,-0.04291291147887017,0.6605854586005219,2.3113729646836045,0.49410358560190787
3138753548640102144,28408,114.45311685329938,5.799258353976925,213.0049499590994,12.94519200736476,0.5138715579393008,-0.43082189654417946,-1.8501183094427942
6090904404794543104,28514,211.1350239907672,-49.50908298793785,314.9315350038291,11.651873579863564,0.9077388566106342,-1.7657211326380169,6.830543791339142
281735492248054400,28525,85.32276846367866,59.32263815674665,153.14198928430946,14.794342262582944,1.7139520275394675,-2.8868213334958526,-21.152456305444513
5997348781466319488,28545,243.5768434242813,-38.470954072349414,340.78703477004734,9.061591757843367,1.1450090615615276,-10.331250102442596,-11.534033455713509
3346848562422831104,28553,88.46794251359192,13.994615272349899,193.84624952756297,-5.99070768978577,0.6972371279871658,-0.7479720415479376,-1.4780358940577205
5252709513721801600,28586,150.35963694067726,-63.12381045220669,285.03669955463715,-6.3210896242416394,0.8111850893411489,-4.504379292605136,-2.4389015575330784
4239254839973136640,28598,294.3060399220903,0.18736299306032883,38.37562797902339,-10.086195611649465,1.1777090286759189,-1.7070909279948154,-2.773206032456126
5301844558046854912,28635,133.12291437260657,-59.18037802028185,276.289411032372,-9.310907945136064,1.7420729721428796,-7.912596110663834,38.66294921060488
3326442137709059840,28686,98.34263329873501,9.151787646029407,202.73646658259526,0.19068670539914231,1.0749081707082282,4.8996571976295655,8.640625515424137
2001207683369972352,28764,334.69066101718926,52.16721364931488,100.60130868452525,-3.9583405576131665,0.7044776244684835,-1.9462762000004117,-5.744276820440685
5905368139803068672,28796,219.6983143424997,-49.33937754705063,320.3055253531687,9.876691725668115,0.5229822513061447,-1.5848877080097523,-1.6706631192233763
2048306947567698944,28871,293.2527957175624,35.273234875263796,68.82358501807282,7.599010673339398,1.4467828590998104,1.7514721900675307,1.33732909996129
6126456219925246080,28942,182.44211147462318,-50.837239935386265,296.24021644946697,11.492307345713261,1.164176758899688,2.058280557237924,0.1761410493072812
5955691034690083840,28982,265.6714244029316,-43.18656097623303,347.49244689807426,-6.909639897759795,1.0747622087708453,2.043333637407664,-19.7996180884684
6720997818168026880,29032,271.83784795100325,-44.22945499353401,348.7613225281892,-11.311583654127148,0.713246570038198,3.881513603185676,-2.2550778951886543
472582437064649216,29078,70.013191867113,62.33317706743497,146.29473595128243,10.352732489750887,0.6041491726616025,2.4211968147286296,0.5206867846990212
3441100142263354880,29189,84.0024202803371,26.16690957665317,181.2229844762391,-3.2726726294767725,0.9319786009954009,-1.08983931882453,-4.95938638199835
5359052010609251200,29226,154.63722612127586,-49.67975016357817,279.1936492552513,6.013160679780337,0.6354445775143424,-11.460724708583612,4.653777600746988
5825496591527219712,29234,235.05855729454694,-65.7382352144724,319.12939142283426,-8.325288339190017,0.8458341332801896,-2.973447799932968,-2.8776859028296853
2046437468570477824,29313,292.68999927398636,33.70954530183768,67.21115487318042,7.276662443404677,0.5082501194048387,-1.888062206086667,-5.751685380448276
2174662514599659392,29329,324.3037439708344,55.41179568394037,97.72513177631104,2.349055175690595,0.7528854853449504,-1.147303271032499,-2.7202551494811575
421929070248066432,29359,6.437182518253467,58.0053823344848,119.52280401138448,-4.696223861508549,0.6457609628114838,3.56577868373032,-3.36244126211706
5960960684691931776,29551,264.2310450219239,-39.79650116237426,349.82176673958867,-4.2111863369624505,1.1018928032894726,-0.010417799755083501,-7.936501328128882
3369284264688834176,29572,97.12832087671481,16.14372395071346,195.98721696384388,2.373575970738602,0.8725765121802928,3.5259205829196207,-1.8776795694342263
1823916857924123264,29575,300.73668488041693,21.556143691070634,60.24821603888138,-4.965959924450317,0.5056749639622252,-0.6330739991925283,-2.3373425109973636
4320661547064745472,29587,289.6337977489828,14.785596400922474,49.14226575467765,0.8515904612853622,0.6316718340111233,-0.039990729013313964,-3.233427631596734
4288382771859064576,29644,293.08140968983804,2.553881096519036,39.91930907752769,-7.901099732904694,0.6060951377108957,3.3088260222152526,2.408664766338153
5843784665340523136,29687,195.28170139416264,-70.91291146067361,303.73168097216717,-8.056208398543788,0.9786178572978139,-2.151677238033678,-2.3660466500050883
5350580445317135744,29710,159.6077648280542,-59.326891419805044,286.68719821084574,-0.7165870202507563,0.6919085006733539,-11.455605567052473,4.891160433552544
5601604688009672320,29741,117.32256664085801,-27.06280808441052,243.3531579533238,-0.5451954298057948,1.2962828402876045,-8.808704995855708,11.434132641744053
2168381416981801856,29839,312.11298545265794,50.30666273065844,88.964605015156,4.191891256488681,1.4603917378393412,-12.36276482820854,-1.707218205254357
4063028517946679552,29846,271.81476038788713,-27.334719009018446,3.782391352217466,-3.320476776681927,0.6589848877846979,2.4224768910859518,-0.28546555926596906
5542277480113817344,29873,128.32681805829108,-36.78634956672381,256.59120274707374,1.9157468546051863,0.6782023504882645,-19.65757878177654,31.298883618640293
520676209532523520,29934,31.476600932780638,68.52207267310655,129.68991663233504,6.632947642594526,0.8268595609884886,0.27784722142235907,-9.248458181492337
232623988625707776,30000,64.21923805081246,44.559821268135096,156.8599232690374,-4.360281055117061,1.8126114478968627,-2.8259422263016813,-0.8597732571577819
5957166093919348352,30022,266.6613862024461,-42.8433312980987,348.1629418707226,-7.35585035254008,0.6593622094573582,-2.2133783800173554,-5.09907721890877
202580795470433792,30029,77.71784916697007,44.25920583814366,163.40334291478496,2.718523914684131,0.5733219577140072,-1.3417667698870104,-0.27502345242024107
2952531836930239872,30276,101.22916538874973,-13.228654223701866,224.03902325430894,-7.411522537157427,1.4553900822039638,-2.2329514775486583,2.4991852203786653
1823231488555042944,30294,299.0461941122248,19.800128462253873,57.91766303978866,-4.5295312659451055,0.6056196846677901,7.787095019193762,-13.175119631207801
5249490178021313408,30302,145.40333486121972,-63.71410445209911,283.6855486342383,-8.18322608336378,0.6339452964455262,-2.009878920050104,5.315019035284356
5598260454670052864,30403,114.54002498377582,-31.954449191599537,246.40262023392995,-5.074323687693007,0.582943041911151,-4.063888864382841,6.744594839128433
5254485426843385728,30444,160.01032743032783,-59.580857826744506,286.9893796697834,-0.8393084604988321,0.6323908157699498,-11.02806427930536,8.925476635609556
4266837493595177600,30460,284.5064749171498,1.2922980605099348,34.83323204675095,-0.8760483667349854,1.9412450138023645,5.078266439083117,-4.9292631946816465
2044858638607874560,30468,292.9389604108302,31.325773713663775,65.19267873981201,5.970305103668653,0.6218814024219883,-4.478398314149576,-10.543791024152398
516687829884832128,30488,42.71445423922607,67.0192956766042,134.2193953084016,6.801992855701489,1.3192320504454877,-1.1733236019712334,2.2904439940025028
5594239781166561280,30499,120.61801181961543,-32.601652886302645,249.57095990437205,-0.9741216272279245,0.7446081842902599,-4.461637673348346,2.118012627110277
5256845013155204352,30519,146.52094496296866,-61.66615443689268,282.7237058740519,-6.300058536459077,0.8480310414414749,-5.48779056762041,4.256262013894401
3137219077086958976,30586,115.59191975189917,3.982848387760137,215.19411120644077,13.141102842460052,0.6790964797740707,-0.9678241690020701,-5.034128399464055
5808746008586052992,30704,248.5668094557273,-69.26894928539463,320.50708655428457,-14.415990692281646,1.6248192021963361,-8.32878571940818,-7.895024369021205
2222579025166752128,30776,327.72704865119863,67.34426563142887,106.8220222464991,10.308646523208512,1.4967883693353254,10.182158453420477,10.26550013868394
5854828366280393728,30891,184.10403246461246,-71.3632076620905,300.1113803594597,-8.683502497602031,0.9136488768761648,-5.501243487316764,3.695057976933935
5598539764983254656,30943,116.77921589094312,-31.27355145717102,246.75101796415453,-3.079608953885301,0.855384725067797,-0.11411074643062391,5.645372289832748
2078093645274910336,30965,294.91375095533743,43.706604065971874,76.97792255103928,10.411165629767968,0.6058748586578909,-4.23837943130866,-6.193215244789947
4103993606795705600,31090,276.49300510465355,-15.193310874436781,16.54493204372752,-1.39033777537868,0.5473554560239428,1.4893085062023794,-0.2372337784563794
5931793802387827840,31216,243.62487149338287,-54.6436119079323,329.5913855806986,-2.6450978910178966,1.368480239347307,9.455060355926266,-4.5536327411762425
5843101009622654208,31229,191.30188239019074,-70.69584570180123,302.4122154823782,-7.830382953487974,0.5645536505044134,-6.41230909341258,0.631998609133215
5793656555826556288,31319,223.70462822572853,-73.79968279375572,311.3734903902481,-12.984952343666441,0.9905558780378217,-8.10491313846009,-13.745354895052792
4175128396952609280,31345,266.64943527381087,-6.356046541508587,19.663749018144227,11.32891627233617,0.6733053008228952,0.707584272901768,-5.160717520724603
5622430499081513344,31401,135.81313670568397,-36.98320090384686,260.51137958161786,6.454169434366585,1.6098559984178267,-1.0156478298573943,-4.6715847639541535
1872815820808096384,31447,313.31602183075387,38.996580364627434,80.76406620031375,-3.650223104994671,1.0613053859210861,6.76709012131292,-6.10904157987485
3430523252723179904,31449,92.07979240485729,27.963435596136737,183.3444317357543,3.829728742067213,0.9110909102272979,-0.7466956224948297,-12.536674680736436
174739438768243712,31524,69.39560715898953,35.67682739191751,166.06629475384412,-7.626201509995863,1.2309532944404868,4.205812355382008,-10.117499453259557
225328247941413504,31576,62.60414539567663,36.70929674340481,161.46637227852537,-10.864292110520612,0.60620196286587,2.6736108402848258,-2.5902641603067935
4319178615075103232,31604,290.20394527355376,13.257920477743104,48.052254125281486,-0.3532739115620294,0.751280760838806,-1.511444543915304,-0.7703245476323842
5924439993650051072,31681,256.075919502721,-51.93935363109271,336.5617682621424,-6.417864710891689,1.144465852013592,-3.248840995678088,-20.039989572474873
4063990143958306048,31728,270.1742286071803,-26.676394432761704,3.6402437855408585,-1.723735961081221,1.4991417228917063,-2.9484949168364087,-1.653373869530173
1944921243592640640,31795,356.35485748677263,52.3527537656816,112.80712697650834,-9.216376554430159,1.9748142797938961,-11.32214320551858,-8.051245235038852
1971217266769719680,31803,322.4435823321605,45.040289605238826,89.82220498829884,-4.477580243181891,0.8582270182941831,2.123089555288294,-0.5996965874561635
4469137329485963648,31842,268.48364573951767,2.6219969472224047,28.654286099974716,13.980743105668843,0.8441360060378106,-0.7757264623245417,-3.8549933967646455
2919144071137878016,31858,103.43674421070851,-27.169717802189304,237.7012165005,-11.550855713911583,0.517779934546959,-4.354432545105627,9.341192352643445
2279163222127685120,31959,330.04373675157035,73.97425728061387,111.73363352083167,14.95337383530183,1.5139144144664345,6.280120614766197,6.090034170545493
5798985850022108928,32067,229.54877997176587,-70.3353110851675,314.74730037845035,-10.907808937042756,0.6347192326955097,-2.1195279917899432,-0.5664127889141608
476524632925041408,32103,63.66515936063187,63.81450570540072,143.2061929574659,9.264814955646763,0.9952532648026744,-0.18366560730173892,-0.11990999563386306
4184107562969909760,32145,290.59816513686997,-15.279567632645623,22.539266359347685,-13.637034816007283,1.2507301220050844,-2.6715350927674324,-6.9770782539335165
5958400540599470976,32192,262.77317292800046,-43.537076616420855,346.0707528539416,-5.308345936461255,1.0800535273237557,8.443564398112946,-4.227632044165941
4061047056185728896,32373,266.0754357555997,-26.448674119996,1.969529062401814,1.5474761681249507,1.189431381742594,-11.619155111397456,-14.982109044763428
3332313362301620608,32431,95.90454859770918,13.025213197752054,198.1950823611607,-0.1274891200597712,0.5154837177544487,1.3547735744032892,-0.6959930517360475
182083321746379648,32503,79.50859295075618,34.454915056391584,172.17137371113895,-1.8851895576808937,1.0455003311098157,4.336988191917551,-12.12563615338967
4155589285058536064,32554,279.83671256925976,-9.083150866163903,23.47545476773226,-1.4693435947132059,1.9794384907452915,6.9138106257116645,-4.888167747725897
4095379822159910016,32561,271.5621227011765,-18.807545806730733,11.121161680749424,1.0334214491714275,1.1678359425078078,5.5628321262337455,-3.02357529480663
1943399966173527296,32631,353.8175504243599,49.10815917050641,110.32485502094237,-11.89012881363455,0.7017095291418933,-2.5954022092816964,-11.734850446266009
3053674232239710720,32675,112.6388904735947,-8.408088702069024,224.9059832820531,4.753511057769347,0.943977059058483,-1.6202506393317273,-4.7738428307218665
6096351728991117568,32729,215.00756063816726,-45.24716126437938,318.87121620866,14.865095499135531,1.4888269857415168,-11.233568118224184,-10.510516141468624
1852613943909314048,32800,316.26221585080543,30.75888206758539,76.01326555336237,-10.826234259073178,0.6047365089141392,1.6797748605931286,-3.4932911388463173
6046568247673121664,32804,250.65350080251707,-25.168276456707016,354.92590879677607,13.614042230992313,1.401850559041744,-3.3573668865726356,-9.999825280555498
250752701981495680,32937,61.14247217082695,51.39031377190092,150.69578387751434,-0.7594680631876359,0.7726725757046055,4.150082009727652,-7.088224476782673
246201926436860672,33153,64.05600312662219,48.247887366393186,154.21024629722498,-1.788301691130572,0.9354426632635003,3.7308478132679097,-8.16396034573432
4064793023614459136,33154,272.39940652296576,-26.22296305603618,5.0100004220782495,-3.2409568111649905,0.8317441363026756,0.9431248948295198,0.5676137762561639
6028661223445168000,33171,257.38119120442377,-30.842439676917348,354.0643294568066,5.447302292042206,1.4755661074742743,-12.73621484046512,-34.55684405305443
1816493440755009536,33203,304.53138997716906,19.944083884308416,60.797739059462046,-8.824941739331175,1.0774535273490813,1.0386856264368864,-0.9953525211674539
2184107624414043392,33262,311.14146721305815,56.02364714186171,93.11627704738063,8.190979449635444,1.388208582204471,6.739131481975434,1.0081426493274044
4156784802098178944,33283,277.97708337123015,-7.610006075551999,23.937116533335242,0.841977455856166,0.5324262578353226,0.4297540901632271,-5.210768685670463
4277098690171520000,33466,276.1987464469592,2.4533917549339685,32.080711716931326,7.045314732365215,1.4924303246924149,-7.645077692686056,-16.258312709194037
1975793739103235840,33519,332.145740967229,48.61231569678166,97.2355274330901,-5.963978516170255,0.5252886608688002,-2.52641634616647,-2.8581241457460376
5351595427675336064,33527,159.20700646617397,-57.258660522623856,285.4889210217858,0.9822790670234073,0.7340096803572719,-6.522422274155745,1.6705374496386898
5308550788718327936,33567,147.58845619024362,-53.76474776479666,278.10074523762387,0.13931656431839434,0.5702271970872457,-5.96232725603531,4.336199276579703
3007116546228924288,33672,96.45245141837633,-6.89972418392342,216.20392950853193,-8.822479296071661,1.3414665316605165,0.16977226200223502,-3.0417180705283253
514478674808836864,33739,37.1479434704578,64.24185074209129,133.2467201183229,3.3333186045209233,0.7147808916392804,6.707838564361374,-1.8949499266811878
6076404938810407040,33773,187.1249278103565,-53.45058754716174,299.4754198340341,9.267147557152946,1.2365637247892252,-1.5580817659558324,1.9256348648605366
5940434653680491520,33863,249.78086264502613,-49.72885434194694,335.7483837294755,-1.9440719946173242,0.7024622168059403,-4.100178992410128,-4.8277121398614184
5967513155501319040,34007,251.27925433866807,-43.18004445756955,341.3546033420578,1.5954296967136519,0.6582889475163342,0.23659039964576545,-5.04096732841337
437736611476709760,34026,42.97665386792578,48.024999556094606,142.86369752260205,-10.129825086226894,0.5300302238020614,0.2057244222522323,-4.721756009659961
3403602569509582464,34066,83.01557000707999,20.95264293737529,185.1488290850103,-6.8389745043870995,0.9311260542682598,2.9849463032143335,-5.264958640381795
1870277185900911744,34167,311.623549488938,35.40281627824197,77.11525519569892,-4.871317073374459,1.1883770217070908,-1.8709153574289745,-4.292023726889285
355475515171893760,34178,35.726615234337025,49.9813232895063,137.64280830964927,-10.259671887270038,0.9094426670410208,5.414480276269812,4.482431820392636
2177900232739315456,34231,321.6510144460595,56.259774206469984,97.21234396793928,3.98475720834861,0.7476927588366574,-5.4180066601460535,-0.7245445550865497
3022928657306963840,34322,88.59926983563345,-4.376324970859784,210.32016808818412,-14.677779252730858,1.1286746930753182,-5.96380303066204,-6.941741126735324
1860881000040702208,34354,307.67481428072153,30.02259250592902,70.79569995258802,-5.46626433737796,0.6053761715742162,-5.587494181951662,-6.855826776772613
5993544127642941056,34413,242.2989245969716,-41.7236533406976,337.80522587723596,7.380477204048802,1.3593024351752359,-8.651530015545198,-10.590133954080345
4307036227123996032,34442,286.1479946105887,7.77530281298702,41.34626495724616,0.6363138701592832,1.0802614464339708,-1.7629439350646332,-5.594372502647397
4468191470310147456,34539,271.48883965798944,1.7857723573494935,29.3044504711055,10.928858418113018,0.6119438239379307,1.5943365347183778,-6.97130977507269
3167747429746571776,34582,109.6839778072268,14.876501062041152,202.53198338175687,12.666678446339615,1.308983796710107,-4.000706139667476,-17.004842393759002
2933320899190980352,34614,102.26611016534692,-19.198078234847433,229.9034454724572,-9.128408177477011,0.6458380743174752,0.31405608816096664,-2.249376412584251
